"","businessID","zip","businessName","city","lat","long","averageReviewBusiness","reviewCountBusiness","isOpen","percAsian","percBlack","percWhite","percHispanic","percNHW","zipPopulation","zipYouthPopulation","medianIncome","percBachelors","avgReviewStars","avgUserPastReview","avgDaysSinceJoined","sumUsefulRev","sumFunny","sumCool","sumUserReviews","sumUsefulUser","sumFunnyUser","sumCoolUser","sumFans","sumHotComp","sumMoreComp","sumProfileComp","sumCuteComp","sumListComp","sumNoteComp","sumPlainComp","sumCoolComp","sumFunnyComp","sumWriterComp","sumPhotoComp"
"1207","6ecVfp5tb-M3FLdl5MMqLQ",85323,"""""""""""""""""Bbb Fashion""""""""""""""""","Avondale",33.45325,-112.3389,2,3,1,3.4655,11.1973,48.4755,58.8398,20.4501,43457,12.6861,59884,11.3963,1,1.8,523,1,0,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1208","6EkolSf95HjdCl9jVdTM2g",85016,"""""""""""""""""The Camby, Autograph Collection""""""""""""""""","Phoenix",33.50868,-112.0293,3.5,93,1,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,4,3.79,1246.66666666667,11,3,7,927,2739,2848,2165,74,69,5,4,0,0,56,174,176,176,49,49
"1209","6eUJ3BbrP7tsEKwYhMI4_Q",85032,"""""""""""""""""Yunan Wok""""""""""""""""","Phoenix",33.64105,-112.0192,2,27,1,3.4399,3.1957,76.1142,26.604,61.6534,72880,9.2508,63344,19.8277,1.25,3.3675,476.75,14,9,7,302,6020,4198,5776,87,675,16,26,8,2,270,769,1041,1041,233,253
"1210","6FO2DTcN7zqFfl090zf12g",85034,"""""""""""""""""Humble Pie""""""""""""""""","Phoenix",33.43424,-111.9969,3,146,1,3.4009,12.0299,51.5471,57.1619,21.5524,7498,13.8704,32147,15.7438,3,3.59736842105263,1322.73684210526,8,5,5,3472,1173,900,168,177,123,29,12,11,2,137,187,178,178,92,65
"1211","6g-ufVkF3gQjqfBjEzWPJw",85016,"""""""""""""""""Dickey's Barbecue Pit""""""""""""""""","Phoenix",33.49504,-112.0147,3.5,47,1,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,3.33333333333333,3.98666666666667,1290,10,3,6,288,1575,330,1440,18,8,0,1,1,0,15,91,73,73,3,44
"1212","6g0knzKWOR9XYLroAow5-Q",85251,"""""""""""""""""Wetzel's Pretzels""""""""""""""""","Scottsdale",33.50234,-111.9276,3,9,1,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,1,3.19,758,1,1,1,637,175,8,8,24,7,7,5,2,1,32,58,23,23,10,5
"1213","6G0w6rSvl964Lt8qumF3hA",85202,"""""""""""""""""Com Tam Thuan Kieu""""""""""""""""","Mesa",33.41335,-111.876,4,118,1,4.4932,7.7138,63.4044,28.7036,50.0127,43221,13.7549,51037,18.5896,4.15384615384615,3.69538461538462,1066.84615384615,31,13,11,1801,3162,568,817,169,202,21,11,9,3,132,284,345,345,150,54
"1214","6G2PbZn6NtMQrhzAVDCGUQ",85259,"""""""""""""""""First Watch - Breakfast, Brunch & Lunch""""""""""""""""","Scottsdale",33.58699,-111.8366,3,61,1,5.4505,1.6481,88.5889,5.3131,84.6531,25484,6.0391,126684,36.554,3.5,3.99,368.5,3,0,0,28,2,1,1,1,0,0,0,0,0,0,1,2,2,0,0
"1215","6GCbZASjMnAPYBWLc_z30g",85260,"""""""""""""""""Mimi's Cafe""""""""""""""""","Scottsdale",33.58283,-111.8871,3,123,1,6.4001,1.8788,87.0708,6.2155,82.5393,39546,6.7263,97408,35.9967,2.7,3.506,660.8,14,3,8,1237,21377,19186,3508,220,571,48,7,18,9,240,420,613,613,262,113
"1216","6H78unzSy1z4AafKHIsmTQ",85251,"""""""""""""""""Rice Garden""""""""""""""""","Scottsdale",33.49485,-111.9067,3.5,26,1,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,2.33333333333333,3.60333333333333,301,5,3,4,372,63,1,9,12,4,1,0,0,0,4,4,23,23,17,0
"1217","6HelOB6YrvhW_p_qsV0Zmw",85226,"""""""""""""""""San Tan Corner Cafe""""""""""""""""","Chandler",33.32087,-111.8957,4,5,1,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,5,4,64,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"1218","6hfvVrOMmYapWGS1PN0b2w",85016,"""""""""""""""""Little Caesars""""""""""""""""","Phoenix",33.49402,-112.0462,2,3,1,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,4,3.99,1487,0,0,0,78,1127,707,887,3,3,3,1,0,0,0,5,5,5,5,0
"1219","6Hms20LzxGWY0dsb4ue_JA",85381,"""""""""""""""""BoSa Donuts""""""""""""""""","Peoria",33.596,-112.2199,4.5,34,1,4.2839,3.6438,82.4628,15.454,72.6942,26401,10.1663,86115,20.1247,4.75,3.8925,847,2,0,0,81,16,2,7,0,0,1,0,0,0,0,1,0,0,0,1
"1220","6hRbVaaHX0DIKbxy2PFiiw",85022,"""""""""""""""""Manuel's Mexican Restaurant""""""""""""""""","Phoenix",33.60274,-112.0365,4,71,1,3.6824,4.3558,78.6963,18.3966,68.8843,51977,9.8178,64850,19.6762,3.85714285714286,3.71428571428571,1028.42857142857,1,0,0,608,304,88,141,15,2,2,0,0,0,15,16,5,5,8,0
"1221","6i4Sxo2dDvHU6lIiis0OUQ",85256,"""""""""""""""""Blue Coyote Cantina""""""""""""""""","Scottsdale",33.53852,-111.8696,4,16,1,0.4851,0.3797,20.4176,14.6383,18.3506,4741,9.2386,33954,7.9144,3.66666666666667,3.87333333333333,534.333333333333,1,0,0,215,65,10,6,12,4,1,0,1,0,5,10,6,6,3,0
"1222","6itHhAQER37QSzuA6B7_nQ",85226,"""""""""""""""""Subway""""""""""""""""","Chandler",33.31712,-111.968,3,9,1,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,5,3.82,655.5,1,0,0,41,11,2,1,0,0,0,0,0,0,1,0,0,0,0,0
"1223","6Iu4YDjAPrDRRrPCt_E2zA",85016,"""""""""""""""""TEXAZ Grill""""""""""""""""","Phoenix",33.52398,-112.047,4,507,1,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,4.29787234042553,3.93702127659574,950.936170212766,60,25,37,3636,4671,3133,3744,315,606,43,16,54,14,264,506,569,569,192,115
"1224","6kbj9mAWX4gCig-Y4WCdHA",85250,"""""""""""""""""Forum Cafe""""""""""""""""","Scottsdale",33.52841,-111.9247,5,15,1,2.5985,1.4794,89.7642,7.337,84.8346,18318,6.3653,77969,27.968,5,5,1644,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","6kbYT0iLV6ykrIgFTmhxWg",85395,"""""""""""""""""Jersey Mike's Subs""""""""""""""""","Goodyear",33.46374,-112.3418,3.5,40,1,6.9199,7.1865,69.4947,23.3091,57.6483,30752,10.344,87968,20.1307,3.16666666666667,3.77166666666667,717.833333333333,2,0,1,133,75,6,22,2,2,0,0,0,0,2,5,0,0,0,0
"1226","6KJIdXznNpUCun0Ky2Ltjg",85022,"""""""""""""""""Sport Peppers Grill""""""""""""""""","Phoenix",33.64204,-112.0473,2.5,10,0,3.6824,4.3558,78.6963,18.3966,68.8843,51977,9.8178,64850,19.6762,1,4,0,3,0,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1227","6KqLBLkHw78t33qObWJxpQ",85308,"""""""""""""""""Thee Pitts Again""""""""""""""""","Glendale",33.63935,-112.1791,3,271,1,5.5721,2.8961,82.8933,12.1119,75.4883,72235,9.2047,89010,22.9104,2.86363636363636,3.54045454545455,346.045454545455,41,7,6,1185,584,79,215,52,16,9,5,3,0,31,45,44,44,24,7
"1228","6kRi4YScqY1iK37Xmy2FpQ",85202,"""""""""""""""""Philly Steak & Wings""""""""""""""""","Mesa",33.39316,-111.8615,4,93,1,4.4932,7.7138,63.4044,28.7036,50.0127,43221,13.7549,51037,18.5896,4.3,3.621,709.9,4,0,2,218,295,761,26,6,3,0,0,0,0,6,4,1,1,2,0
"1229","6ksBg7LoD06ctMU3OfNFUQ",85281,"""""""""""""""""Taco Shack""""""""""""""""","Tempe",33.42134,-111.9258,4,7,1,8.0623,6.266,64.565,25.9971,51.8617,64188,42.7354,38964,22.7954,5,3.94,1161,1,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1230","6kZ5oQALI1NsP-y6H3cKWQ",85029,"""""""""""""""""Pizza Hut""""""""""""""""","Phoenix",33.60965,-112.1343,2,15,1,3.5385,5.4435,67.2694,32.3222,52.004,47506,11.1775,53359,12.5735,2.5,3.46,909.5,8,3,3,623,459,252,215,108,415,38,7,8,3,257,498,413,413,113,14
"1231","6LCCc6NWtGzUHq5Bb4XLRA",85382,"""""""""""""""""Culvers""""""""""""""""","Peoria",33.68211,-112.2392,4,20,1,3.8377,2.9447,85.3809,11.4585,78.2713,44011,7.6208,82325,20.6839,5,3.38,1257,0,0,0,37,62,2,5,0,0,0,0,0,0,0,0,0,0,0,1
"1232","6lCFq6RQxctSW37yNYZ5wg",85281,"""""""""""""""""Tapacubo""""""""""""""""","Tempe",33.41438,-111.936,3,100,1,8.0623,6.266,64.565,25.9971,51.8617,64188,42.7354,38964,22.7954,3.45454545454545,3.80818181818182,1530.54545454545,41,17,33,2460,15576,9369,14967,1106,2359,166,179,282,58,1223,5018,3199,3199,942,914
"1233","6lj2BJ4tJeu7db5asGHQ4w",85286,"""""""""""""""""Slim Chickens""""""""""""""""","Chandler",33.27817,-111.7924,3,71,1,14.3395,5.309,68.5625,16.9225,58.7195,39876,7.0594,104648,29.7289,3.3,3.42,955.9,11,2,6,939,1222,433,1084,51,7,3,2,1,0,18,28,34,34,17,5
"1234","6LVadHqqjWlVnd-T7gAZyA",85203,"""""""""""""""""Garcia's Mexican Restaurant""""""""""""""""","Mesa",33.42315,-111.7889,3,119,1,1.7094,3.4685,71.1743,30.8707,56.1676,38143,10.2299,59533,15.3305,3.38461538461538,3.70307692307692,869.769230769231,10,1,6,1223,58504,14615,60360,151,818,97,95,35,32,793,2453,1448,1448,863,366
"1235","6M5WG1Hp38dsYkK77S-bzQ",85340,"""""""""""""""""Yogis Grill""""""""""""""""","Litchfield Park",33.50904,-112.3415,3.5,44,1,6.3403,8.5318,66.9274,27.4037,52.4734,31576,7.9079,85461,20.3339,2,3.57,14,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1236","6MEKzqX4uuxBTqavZKdc4g",85260,"""""""""""""""""2 Men and A Pizza""""""""""""""""","Scottsdale",33.59469,-111.8804,3.5,15,0,6.4001,1.8788,87.0708,6.2155,82.5393,39546,6.7263,97408,35.9967,4,4.06,1178,3,4,3,242,41,9,10,10,10,4,2,1,0,11,17,22,22,4,1
"1237","6MhY_9EkUkKCvvN8rzXZzg",85006,"""""""""""""""""Gourmet House Of Hong Kong""""""""""""""""","Phoenix",33.46601,-112.0503,3.5,113,0,1.0438,5.8985,47.805,70.5562,15.4241,28838,10.3579,22962,9.1773,3.5,3.66,599.4375,26,15,6,1983,1819,645,1138,225,155,25,4,13,15,147,334,250,250,115,43
"1238","6MKdilxYLP3W02wnu3UFmQ",85284,"""""""""""""""""Einstein Bros Bagels""""""""""""""""","Tempe",33.3218,-111.9305,2.5,31,1,9.0143,2.4836,82.1543,9.8681,75.0139,18038,7.5784,144267,34.7668,2.33333333333333,2.11666666666667,548.333333333333,0,0,0,19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239","6mosGDOJQVN6OevO5mIqkA",85226,"""""""""""""""""Filiberto's Mexican Food""""""""""""""""","Chandler",33.30472,-111.9481,2.5,11,1,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,1,3.39,1908,1,0,0,137,107,24,3,3,0,0,0,0,0,2,2,2,2,1,0
"1240","6MpRsUKPpGUXklU2bYHUDg",85201,"""""""""""""""""Chili's""""""""""""""""","Mesa",33.43471,-111.8658,2.5,104,1,2.3786,6.0781,61.9724,39.608,41.8175,50871,12.746,43045,14.8867,2.5,3.44375,999.8125,11,5,5,893,3183,210,3026,86,36,7,8,0,0,86,207,212,212,82,65
"1241","6N9NClBpOi-GoWckg137NQ",85224,"""""""""""""""""Red Dragon Chinese Food""""""""""""""""","Chandler",33.33746,-111.86,3.5,102,1,7.5767,5.3383,70.5426,20.8198,58.8215,48161,10.4732,78419,24.1188,3.83333333333333,3.82833333333333,439.666666666667,12,4,4,418,102,6,9,40,2,5,1,0,0,18,18,17,17,10,12
"1242","6nAr3xXYnZ_GzoY85Za6Jw",85345,"""""""""""""""""Peoria Pines Golf Course""""""""""""""""","Peoria",33.55597,-112.2888,3.5,16,1,2.8422,5.1802,69.0873,33.7789,52.0069,58125,9.8443,60493,9.3273,4,4.19,1814.5,4,2,2,231,55,30,38,6,3,2,0,0,0,3,4,3,3,1,4
"1243","6nbmlMVmbifIjrEEbCaA6w",85051,"""""""""""""""""Old Town Sarajevo""""""""""""""""","Phoenix",33.55272,-112.1326,4.5,264,1,4.627,7.0732,59.2196,40.5432,40.2606,46358,10.4923,47863,11.1103,4.375,3.70083333333333,963.333333333333,87,39,59,2503,36762,34180,35747,620,9934,616,1136,757,439,3050,11301,13538,13538,4606,9026
"1244","6nJcSJnIjHWQ1GYH5r-_Hg",85296,"""""""""""""""""American TapHouse""""""""""""""""","Gilbert",33.33104,-111.7913,2.5,42,0,5.9923,4.0738,78.3406,16.2776,68.4415,40135,8.2621,103068,24.7709,1.75,2.58,983.75,9,3,0,351,206,37,30,5,0,1,2,0,0,4,3,4,4,3,1
"1245","6nKR80xEGHYf2UxAe_Cu_g",85260,"""""""""""""""""The Thumb BBQ""""""""""""""""","Scottsdale",33.63937,-111.8793,4,711,1,6.4001,1.8788,87.0708,6.2155,82.5393,39546,6.7263,97408,35.9967,4.2972972972973,3.91743243243243,957.513513513514,56,38,30,5988,10717,4532,6901,415,394,80,36,11,13,255,624,878,878,293,146
"1246","6nmlclYyyLyH5EGLUpsmjw",85205,"""""""""""""""""Dutch Donut Factory""""""""""""""""","Mesa",33.43666,-111.685,4.5,88,1,1.8875,2.8945,84.5183,13.9645,77.2482,44291,7.2046,59720,16.1157,5,4.01,1010.625,18,7,7,241,847,340,598,21,8,1,0,1,0,8,58,48,48,4,11
"1247","6nRbHreAZzP_RDqUyD1FPg",85053,"""""""""""""""""Pong Pong""""""""""""""""","Phoenix",33.63973,-112.131,3.5,71,1,2.9134,5.1312,75.3673,21.4542,64.5872,32059,10.9018,61527,12.9779,4.71428571428571,3.89857142857143,597,1,0,1,335,129,54,11,8,0,2,0,0,0,14,3,2,2,0,3
"1248","6NTKhWwP-mjR5IHJKzGq2w",85375,"""""""""""""""""Arby's""""""""""""""""","Sun City West",33.65425,-112.355,3,8,1,0.9226,1.1393,96.7709,1.5167,95.6421,28615,0.2376,64022,23.3805,4,3.27,1289,2,0,1,107,92,12,2,5,0,1,0,0,0,5,1,1,1,1,3
"1249","6nXGWiwT6L6bZ0N68tFCEQ",85351,"""""""""""""""""Romen's Gyros""""""""""""""""","Sun City",33.63964,-112.2759,2,4,1,1.1881,2.27,93.2847,5.1225,90.0649,34846,1.257,45161,12.7381,1,3.31,232,1,0,0,62,1,0,0,3,2,1,0,0,0,1,0,1,1,0,0
"1250","6nxVZ1s0mRhyRAdRymYAsQ",85353,"""""""""""""""""Ichi Ban Japanese Restaurant""""""""""""""""","Tolleson",33.46428,-112.2698,2,60,0,3.2866,10.8111,47.6333,67.9426,11.845,35112,11.1757,58014,9.3858,2,2.8875,177.5,11,10,5,1356,1886,573,2087,149,367,32,12,14,19,172,432,452,452,132,69
"1251","6OjvwgCocqmghcnau69upA",85323,"""""""""""""""""Mandy's Fish & Chips""""""""""""""""","Avondale",33.44272,-112.3491,4.5,46,1,3.4655,11.1973,48.4755,58.8398,20.4501,43457,12.6861,59884,11.3963,4.4,4.056,1587.6,9,6,9,846,4054,5,136,88,117,25,6,2,0,63,85,195,195,89,34
"1252","6oKZoCI_0ePyzfRqSFMBig",85226,"""""""""""""""""Roy's Restaurant""""""""""""""""","Chandler",33.31941,-111.966,4,334,1,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,4.15151515151515,3.82939393939394,899.515151515152,31,5,13,2398,1572,403,7769,112,55,21,0,3,1,55,82,117,117,42,150
"1253","6ON9B6DsL5cUnPmIy8A06w",85254,"""""""""""""""""Zipps Sports Grill""""""""""""""""","Scottsdale",33.62533,-111.9403,3,229,1,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,2.89285714285714,3.51321428571429,974.607142857143,25,11,10,2341,1341,512,496,163,158,29,13,16,5,193,179,259,259,86,16
"1254","6oWlbIpFjGSXd_etc0Z00g",85305,"""""""""""""""""Tavern+Bowl Westgate""""""""""""""""","Glendale",33.53293,-112.2607,4,77,1,6.3371,8.2391,57.2881,39.7934,38.8588,12198,12.2643,81894,16.9001,3.72727272727273,3.78181818181818,1364.45454545455,5,1,2,220,319,32,8,13,4,0,1,1,0,5,5,6,6,4,3
"1255","6oyUUtgIqBEnMnB9B7-O7A",85021,"""""""""""""""""Dragon Chinese Restaurant""""""""""""""""","Phoenix",33.53814,-112.097,4,10,0,4.1063,7.9683,61.8538,34.1806,45.4655,40523,11.2775,45778,17.5684,5,5,143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1256","6P-JmU0VW-qhYq7It1wowg",85224,"""""""""""""""""Pho 68""""""""""""""""","Chandler",33.33615,-111.8743,3.5,77,0,7.5767,5.3383,70.5426,20.8198,58.8215,48161,10.4732,78419,24.1188,4.125,3.6825,737,20,12,16,1505,2197,1946,2006,300,1131,78,37,27,18,441,1112,1137,1137,398,244
"1257","6P4ZzCdd_YQqncnQv1jplQ",85254,"""""""""""""""""Haweli Indian Grill & Bar""""""""""""""""","Scottsdale",33.58254,-111.9291,3.5,47,0,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,3,3.31,252,5,0,0,23,3,1,0,0,0,0,0,0,0,2,3,0,0,1,0
"1258","6pBk86yhYmSK37n-iauS_g",85302,"""""""""""""""""HoneyBaked Ham""""""""""""""""","Glendale",33.56783,-112.1673,3.5,10,1,4.7979,7.7594,66.1845,30.5965,50.8103,40789,11.0177,54897,13.3726,2.5,3.19,1295.5,11,4,5,683,17609,17329,17569,64,315,22,11,1,5,164,916,625,625,115,16
"1259","6pQ1DpZo6zygNc3qTch-iA",85254,"""""""""""""""""Press Coffee""""""""""""""""","Scottsdale",33.62381,-111.9252,4,303,1,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,4.71875,3.799375,822.8125,40,17,39,6382,16736,10998,13811,467,5843,123,290,204,42,1233,3080,4582,4582,1263,1045
"1260","6PwKC0dqP9uI85FEP86iPQ",85212,"""""""""""""""""Red Viet Cuisine - Sushi""""""""""""""""","MESA",33.32107,-111.6852,3.5,164,0,4.4751,4.3069,77.6588,18.9403,66.7971,29139,9.187,96464,21.9162,2.85714285714286,3.66785714285714,269.285714285714,5,2,1,233,139,35,20,6,2,1,0,0,0,4,2,2,2,1,2
"1261","6q7TLSWByKGeIkt1HYBUgw",85284,"""""""""""""""""Black Bear Diner""""""""""""""""","Tempe",33.34737,-111.9638,3,128,1,9.0143,2.4836,82.1543,9.8681,75.0139,18038,7.5784,144267,34.7668,3,3.35333333333333,1310.44444444444,18,8,10,429,2663,376,500,40,34,6,0,1,1,23,73,127,127,47,39
"1262","6QjNLbwVBSsRlPD24hL5Ww",85203,"""""""""""""""""Stacy's Smoke House BBQ""""""""""""""""","Mesa",33.4159,-111.7937,3,31,0,1.7094,3.4685,71.1743,30.8707,56.1676,38143,10.2299,59533,15.3305,3.25,3.805,836.25,1,0,0,32,31,1,13,2,0,0,0,0,0,0,1,0,0,2,2
"1263","6qOv6GWaxZ3CMAljJ1iwcA",85253,"""""""""""""""""Hearth '61""""""""""""""""","Paradise Valley",33.53087,-111.9641,4,58,1,4.937,1.3343,90.0512,4.6008,86.7635,18736,5.4761,140185,37.4617,4,4.25,1497.75,4,0,2,3925,45,9,2,155,41,13,15,3,1,66,112,100,100,48,11
"1264","6R_g0Lrr-dOwSx5qxR2vHQ",85323,"""""""""""""""""KFC""""""""""""""""","Avondale",33.4494,-112.341,1,21,1,3.4655,11.1973,48.4755,58.8398,20.4501,43457,12.6861,59884,11.3963,1.4,2.94,318.2,8,4,0,34,42,7,10,0,0,0,0,0,0,1,1,0,0,0,0
"1265","6RklCXxHQ74wcGdyaxOmow",85295,"""""""""""""""""Ruby Tuesday""""""""""""""""","Gilbert",33.30395,-111.7432,2.5,85,1,8.8122,4.4284,76.5658,15.4419,66.7011,42566,7.9077,108479,29.3281,2.55555555555556,3.33666666666667,509.777777777778,4,1,2,532,206,42,34,13,6,6,1,0,1,16,15,13,13,6,3
"1266","6rl2DTYflL0t1_oL4KudYw",85345,"""""""""""""""""Streets of New York""""""""""""""""","Peoria",33.55266,-112.2583,3,68,1,2.8422,5.1802,69.0873,33.7789,52.0069,58125,9.8443,60493,9.3273,2.85714285714286,3.56142857142857,439.857142857143,8,2,1,115,14,1,3,3,0,0,0,0,0,2,4,1,1,1,0
"1267","6rN_wreWNCl3wLNZYZCYOA",85042,"""""""""""""""""Applebee's Neighborhood Grill & Bar""""""""""""""""","Phoenix",33.37838,-112.0331,2.5,58,1,2.9977,18.3934,43.4418,55.9987,16.7759,45935,10.9176,60827,13.87,2.66666666666667,3.54666666666667,1097.66666666667,0,1,2,432,57,15,8,35,15,7,1,2,0,14,21,14,14,10,19
"1268","6Rrlg6hnM0ir7ijhKG2ybA",85282,"""""""""""""""""5 & Diner""""""""""""""""","Tempe",33.38395,-111.9618,3,31,0,5.0545,7.0025,68.5852,24.405,56.3583,55337,18.8373,60423,23.2782,2.25,3.38,270,9,6,1,897,1895,1174,1242,98,263,15,14,20,9,235,434,335,335,107,33
"1269","6RSbdKeccFWbCOIQHKbK7A",85307,"""""""""""""""""Takamatsu's""""""""""""""""","Glendale",33.53767,-112.3579,3.5,83,0,4.2204,10.3439,58.8036,35.789,42.5907,10615,14.0556,57850,12.9608,3.54545454545455,3.52272727272727,569,9,3,7,416,113,48,55,19,4,2,1,0,1,11,11,5,5,6,2
"1270","6rYnfSWSkyXnlD3Fjep3PQ",85205,"""""""""""""""""Sassy's Cafe & Bakery""""""""""""""""","Mesa",33.41616,-111.7401,4.5,81,1,1.8875,2.8945,84.5183,13.9645,77.2482,44291,7.2046,59720,16.1157,4.15384615384615,3.85230769230769,920.692307692308,5,0,1,336,165,35,14,2,2,2,0,0,0,5,4,2,2,2,1
"1271","6SfNZP1oqiQV1AYLK9A8WA",85013,"""""""""""""""""Long Wong's""""""""""""""""","Phoenix",33.48013,-112.0825,3,36,1,3.6428,8.4916,69.0537,25.7737,54.3978,20067,8.2723,54131,22.4087,3,3.6475,343,6,5,2,380,426,226,338,82,293,14,6,24,8,153,257,284,284,63,32
"1272","6sheMoVcv6xrs1E7-bNPZQ",85374,"""""""""""""""""Tailgaters and Il Primo Pizza & Wings""""""""""""""""","Surprise",33.6368,-112.3968,3.5,33,1,1.9754,4.4396,82.343,16.1749,73.9526,44396,5.3586,66283,18.1995,3.4,3.98,661.6,5,11,0,234,170,6,10,7,12,0,0,0,0,2,5,13,13,2,8
"1273","6sKaAF8WhWyyCjfZr2Rfsg",85251,"""""""""""""""""Zipp's Sports Grill""""""""""""""""","Scottsdale",33.50198,-111.9182,3.5,278,1,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,3.5,3.79333333333333,874.805555555556,72,35,46,14756,42052,20243,37692,2071,3410,323,192,211,163,2760,6380,5032,5032,1833,1027
"1274","6SN1K-dWH5LoGHz4-SA1HQ",85008,"""""""""""""""""Little Caesars Pizza""""""""""""""""","Phoenix",33.46579,-111.9858,2,12,1,1.8581,9.8952,49.2499,62.2515,18.0736,62323,13.3402,38638,12.3757,1.5,3.735,968.5,2,1,0,19,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"1275","6SRHHzkCuEIqyreM4lZ8_A",85258,"""""""""""""""""Olive's Pizzeria & Restaurant""""""""""""""""","Scottsdale",33.57377,-111.9055,4,4,0,3.4656,1.3265,91.6467,4.557,88.3365,25104,4.1587,89237,31.622,4,3.13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1276","6SwdqYrQSASONmrgG4mBjA",85004,"""""""""""""""""Chambers on First""""""""""""""""","Phoenix",33.45587,-112.0723,4,66,1,2.4009,11.5211,61.1505,34.3055,45.0854,6206,26.5549,38311,17.3162,4.33333333333333,3.96,1030.5,1,2,3,716,1934,120,1232,63,56,4,5,4,1,27,34,126,126,48,13
"1277","6syNyecOEcdrp1Q7gv4XhQ",85308,"""""""""""""""""Panera Bread""""""""""""""""","Glendale",33.64222,-112.2257,2.5,17,1,5.5721,2.8961,82.8933,12.1119,75.4883,72235,9.2047,89010,22.9104,2.75,3.305,1389.75,4,2,2,288,26,0,0,34,39,9,2,0,0,37,66,130,130,92,3
"1278","6t7mlTVjDA9fhuFAZmVzAQ",85281,"""""""""""""""""Portillo's Hot Dogs""""""""""""""""","Tempe",33.4298,-111.9086,3.5,569,1,8.0623,6.266,64.565,25.9971,51.8617,64188,42.7354,38964,22.7954,3.91666666666667,3.7245,1089.55,63,30,35,7652,17567,10884,15918,621,2314,179,214,63,22,1136,2622,3231,3231,957,815
"1279","6t98--hqg8suYkm_37re8w",85003,"""""""""""""""""SoSoBa""""""""""""""""","Phoenix",33.45875,-112.0772,3.5,125,1,3.2641,10.7852,60.1917,38.4045,41.6457,8762,19.7444,41691,20.2221,3.875,3.99375,1031.625,3,1,4,171,13,8,1,24,2,0,0,0,0,3,3,1,1,2,1
"1280","6TKJDgTrUoD3zu77A4JHnQ",85251,"""""""""""""""""Coco's Family Restaurant""""""""""""""""","Scottsdale",33.50478,-111.9262,2.5,13,0,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,3,3.98,139,2,2,2,708,1947,466,1542,56,27,4,3,3,0,32,36,41,41,17,2
"1281","6tl_UiTs8uqZO3iSfdMZmA",85016,"""""""""""""""""Deemos American Grill""""""""""""""""","Phoenix",33.50802,-112.027,2,20,0,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,1.5,3.875,605,4,0,4,229,482,287,242,31,160,6,5,14,0,51,90,138,138,19,1
"1282","6tLL1P8k9drb7MJEVwmRhg",85257,"""""""""""""""""Papago Brewing""""""""""""""""","Scottsdale",33.46559,-111.928,4,452,0,2.7103,2.8998,78.074,20.2341,67.2261,29554,9.8971,62205,22.7397,4.15789473684211,3.80026315789474,828.789473684211,42,6,23,5994,8949,2063,4356,266,350,59,28,11,12,366,457,537,537,212,60
"1283","6tOrCPiu-ZtC2JdAy9kBhw",85226,"""""""""""""""""Ahipoki Bowl""""""""""""""""","Chandler",33.31626,-111.9688,4,250,1,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,3.94736842105263,3.80894736842105,1334.78947368421,21,6,11,1104,682,230,138,45,24,3,6,2,0,39,49,52,52,31,16
"1284","6tR7FLJkwlDspVxsfrMulQ",85008,"""""""""""""""""32nd Cafe""""""""""""""""","Phoenix",33.47963,-112.0134,4.5,11,0,1.8581,9.8952,49.2499,62.2515,18.0736,62323,13.3402,38638,12.3757,5,3.91,811,1,0,0,38,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0
